SessionID,DateKey,OperatingRoomID,DepartmentID,SessionType,PlannedStartDateTime,PlannedEndDateTime,PlannedMinutes,AvailableMinutes,IsEmergencySession
SES008271,20240715,OR08,D04,Full Day,2024-07-15 08:00:00,2024-07-15 17:00:00,540,510,0
SES008272,20240715,OR09,D10,Emergency,2024-07-15 08:00:00,2024-07-15 17:00:00,540,510,1
SES008273,20240715,OR10,D03,Full Day,2024-07-15 08:00:00,2024-07-15 17:00:00,540,510,0
SES008274,20240715,OR11,D02,Afternoon,2024-07-15 13:00:00,2024-07-15 17:00:00,240,225,0
SES008275,20240715,OR12,D04,Full Day,2024-07-15 08:00:00,2024-07-15 17:00:00,540,510,0
SES008276,20240716,OR01,D10,Full Day,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,0
SES008277,20240716,OR02,D04,Full Day,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,0
SES008278,20240716,OR03,D02,Full Day,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,0
SES008279,20240716,OR04,D01,Full Day,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,0
SES008280,20240716,OR05,D02,Morning,2024-07-16 08:00:00,2024-07-16 12:30:00,270,250,0
SES008281,20240716,OR06,D01,Full Day,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,0
SES008282,20240716,OR07,D07,Full Day,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,0
SES008283,20240716,OR08,D04,Morning,2024-07-16 08:00:00,2024-07-16 12:30:00,270,250,0
SES008284,20240716,OR09,D01,Emergency,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,1
SES008285,20240716,OR10,D09,Full Day,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,0
SES008286,20240716,OR11,D05,Morning,2024-07-16 08:00:00,2024-07-16 12:30:00,270,250,0
SES008287,20240716,OR12,D03,Full Day,2024-07-16 08:00:00,2024-07-16 17:00:00,540,510,0
SES008288,20240717,OR01,D01,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008289,20240717,OR02,D04,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008290,20240717,OR03,D04,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008291,20240717,OR04,D06,Morning,2024-07-17 08:00:00,2024-07-17 12:30:00,270,250,0
SES008292,20240717,OR05,D01,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008293,20240717,OR06,D06,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008294,20240717,OR07,D06,Afternoon,2024-07-17 13:00:00,2024-07-17 17:00:00,240,225,0
SES008295,20240717,OR08,D02,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008296,20240717,OR09,D01,Emergency,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,1
SES008297,20240717,OR10,D02,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008298,20240717,OR11,D02,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008299,20240717,OR12,D01,Full Day,2024-07-17 08:00:00,2024-07-17 17:00:00,540,510,0
SES008300,20240718,OR01,D03,Morning,2024-07-18 08:00:00,2024-07-18 12:30:00,270,250,0
SES008301,20240718,OR02,D02,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008302,20240718,OR03,D07,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008303,20240718,OR04,D06,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008304,20240718,OR05,D05,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008305,20240718,OR06,D05,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008306,20240718,OR07,D03,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008307,20240718,OR08,D04,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008308,20240718,OR09,D02,Emergency,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,1
SES008309,20240718,OR10,D01,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008310,20240718,OR11,D02,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008311,20240718,OR12,D09,Full Day,2024-07-18 08:00:00,2024-07-18 17:00:00,540,510,0
SES008312,20240719,OR01,D03,Full Day,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,0
SES008313,20240719,OR02,D10,Morning,2024-07-19 08:00:00,2024-07-19 12:30:00,270,250,0
SES008314,20240719,OR03,D02,Full Day,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,0
SES008315,20240719,OR04,D03,Full Day,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,0
SES008316,20240719,OR05,D01,Morning,2024-07-19 08:00:00,2024-07-19 12:30:00,270,250,0
SES008317,20240719,OR06,D05,Full Day,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,0
SES008318,20240719,OR07,D06,Morning,2024-07-19 08:00:00,2024-07-19 12:30:00,270,250,0
SES008319,20240719,OR08,D01,Full Day,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,0
SES008320,20240719,OR09,D10,Emergency,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,1
SES008321,20240719,OR10,D04,Full Day,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,0
SES008322,20240719,OR11,D03,Full Day,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,0
SES008323,20240719,OR12,D07,Full Day,2024-07-19 08:00:00,2024-07-19 17:00:00,540,510,0
SES008324,20240720,OR09,D01,Emergency,2024-07-20 08:00:00,2024-07-20 17:00:00,540,510,1
SES008325,20240721,OR09,D08,Emergency,2024-07-21 08:00:00,2024-07-21 17:00:00,540,510,1
SES008326,20240722,OR01,D02,Full Day,2024-07-22 08:00:00,2024-07-22 17:00:00,540,510,0
SES008327,20240722,OR02,D06,Full Day,2024-07-22 08:00:00,2024-07-22 17:00:00,540,510,0
SES008328,20240722,OR03,D05,Full Day,2024-07-22 08:00:00,2024-07-22 17:00:00,540,510,0
SES008329,20240722,OR04,D01,Afternoon,2024-07-22 13:00:00,2024-07-22 17:00:00,240,225,0
SES008330,20240722,OR05,D07,Full Day,2024-07-22 08:00:00,2024-07-22 17:00:00,540,510,0
SES008331,20240722,OR06,D06,Morning,2024-07-22 08:00:00,2024-07-22 12:30:00,270,250,0
SES008332,20240722,OR07,D01,Full Day,2024-07-22 08:00:00,2024-07-22 17:00:00,540,510,0
SES008333,20240722,OR08,D10,Full Day,2024-07-22 08:00:00,2024-07-22 17:00:00,540,510,0
SES008334,20240722,OR09,D01,Emergency,2024-07-22 08:00:00,2024-07-22 17:00:00,540,510,1
SES008335,20240722,OR10,D01,Morning,2024-07-22 08:00:00,2024-07-22 12:30:00,270,250,0
SES008336,20240722,OR11,D04,Full Day,2024-07-22 08:00:00,2024-07-22 17:00:00,540,510,0
SES008337,20240722,OR12,D02,Morning,2024-07-22 08:00:00,2024-07-22 12:30:00,270,250,0
SES008338,20240723,OR01,D08,Morning,2024-07-23 08:00:00,2024-07-23 12:30:00,270,250,0
SES008339,20240723,OR02,D03,Afternoon,2024-07-23 13:00:00,2024-07-23 17:00:00,240,225,0
SES008340,20240723,OR03,D10,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008341,20240723,OR04,D06,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008342,20240723,OR05,D05,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008343,20240723,OR06,D08,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008344,20240723,OR07,D05,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008345,20240723,OR08,D03,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008346,20240723,OR09,D04,Emergency,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,1
SES008347,20240723,OR10,D02,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008348,20240723,OR11,D01,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008349,20240723,OR12,D02,Full Day,2024-07-23 08:00:00,2024-07-23 17:00:00,540,510,0
SES008350,20240724,OR01,D02,Full Day,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,0
SES008351,20240724,OR02,D02,Full Day,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,0
SES008352,20240724,OR03,D10,Full Day,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,0
SES008353,20240724,OR04,D05,Full Day,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,0
SES008354,20240724,OR05,D09,Full Day,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,0
SES008355,20240724,OR06,D04,Afternoon,2024-07-24 13:00:00,2024-07-24 17:00:00,240,225,0
SES008356,20240724,OR07,D06,Full Day,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,0
SES008357,20240724,OR08,D02,Afternoon,2024-07-24 13:00:00,2024-07-24 17:00:00,240,225,0
SES008358,20240724,OR09,D04,Emergency,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,1
SES008359,20240724,OR10,D06,Afternoon,2024-07-24 13:00:00,2024-07-24 17:00:00,240,225,0
SES008360,20240724,OR11,D04,Full Day,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,0
SES008361,20240724,OR12,D08,Full Day,2024-07-24 08:00:00,2024-07-24 17:00:00,540,510,0
SES008362,20240725,OR01,D02,Full Day,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,0
SES008363,20240725,OR02,D01,Full Day,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,0
SES008364,20240725,OR03,D06,Full Day,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,0
SES008365,20240725,OR04,D07,Full Day,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,0
SES008366,20240725,OR05,D01,Full Day,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,0
SES008367,20240725,OR06,D10,Afternoon,2024-07-25 13:00:00,2024-07-25 17:00:00,240,225,0
SES008368,20240725,OR07,D07,Afternoon,2024-07-25 13:00:00,2024-07-25 17:00:00,240,225,0
SES008369,20240725,OR08,D06,Full Day,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,0
SES008370,20240725,OR09,D08,Emergency,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,1
SES008371,20240725,OR10,D05,Full Day,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,0
SES008372,20240725,OR11,D07,Morning,2024-07-25 08:00:00,2024-07-25 12:30:00,270,250,0
SES008373,20240725,OR12,D01,Full Day,2024-07-25 08:00:00,2024-07-25 17:00:00,540,510,0
SES008374,20240726,OR01,D10,Full Day,2024-07-26 08:00:00,2024-07-26 17:00:00,540,510,0
SES008375,20240726,OR02,D06,Afternoon,2024-07-26 13:00:00,2024-07-26 17:00:00,240,225,0
SES008376,20240726,OR03,D06,Full Day,2024-07-26 08:00:00,2024-07-26 17:00:00,540,510,0
SES008377,20240726,OR04,D10,Afternoon,2024-07-26 13:00:00,2024-07-26 17:00:00,240,225,0
SES008378,20240726,OR05,D08,Full Day,2024-07-26 08:00:00,2024-07-26 17:00:00,540,510,0
SES008379,20240726,OR06,D10,Morning,2024-07-26 08:00:00,2024-07-26 12:30:00,270,250,0
SES008380,20240726,OR07,D09,Afternoon,2024-07-26 13:00:00,2024-07-26 17:00:00,240,225,0
SES008381,20240726,OR08,D01,Full Day,2024-07-26 08:00:00,2024-07-26 17:00:00,540,510,0
SES008382,20240726,OR09,D08,Emergency,2024-07-26 08:00:00,2024-07-26 17:00:00,540,510,1
SES008383,20240726,OR10,D09,Full Day,2024-07-26 08:00:00,2024-07-26 17:00:00,540,510,0
SES008384,20240726,OR11,D04,Full Day,2024-07-26 08:00:00,2024-07-26 17:00:00,540,510,0
SES008385,20240726,OR12,D05,Afternoon,2024-07-26 13:00:00,2024-07-26 17:00:00,240,225,0
SES008386,20240727,OR09,D05,Emergency,2024-07-27 08:00:00,2024-07-27 17:00:00,540,510,1
SES008387,20240728,OR09,D01,Emergency,2024-07-28 08:00:00,2024-07-28 17:00:00,540,510,1
SES008388,20240729,OR01,D08,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008389,20240729,OR02,D01,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008390,20240729,OR03,D04,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008391,20240729,OR04,D08,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008392,20240729,OR05,D03,Morning,2024-07-29 08:00:00,2024-07-29 12:30:00,270,250,0
SES008393,20240729,OR06,D05,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008394,20240729,OR07,D06,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008395,20240729,OR08,D02,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008396,20240729,OR09,D09,Emergency,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,1
SES008397,20240729,OR10,D05,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008398,20240729,OR11,D05,Morning,2024-07-29 08:00:00,2024-07-29 12:30:00,270,250,0
SES008399,20240729,OR12,D09,Full Day,2024-07-29 08:00:00,2024-07-29 17:00:00,540,510,0
SES008400,20240730,OR01,D06,Full Day,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,0
SES008401,20240730,OR02,D10,Full Day,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,0
SES008402,20240730,OR03,D08,Full Day,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,0
SES008403,20240730,OR04,D01,Full Day,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,0
SES008404,20240730,OR05,D03,Full Day,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,0
SES008405,20240730,OR06,D02,Full Day,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,0
SES008406,20240730,OR07,D07,Morning,2024-07-30 08:00:00,2024-07-30 12:30:00,270,250,0
SES008407,20240730,OR08,D03,Full Day,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,0
SES008408,20240730,OR09,D01,Emergency,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,1
SES008409,20240730,OR10,D06,Afternoon,2024-07-30 13:00:00,2024-07-30 17:00:00,240,225,0
SES008410,20240730,OR11,D02,Full Day,2024-07-30 08:00:00,2024-07-30 17:00:00,540,510,0
SES008411,20240730,OR12,D06,Afternoon,2024-07-30 13:00:00,2024-07-30 17:00:00,240,225,0
SES008412,20240731,OR01,D03,Full Day,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,0
SES008413,20240731,OR02,D01,Full Day,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,0
SES008414,20240731,OR03,D05,Afternoon,2024-07-31 13:00:00,2024-07-31 17:00:00,240,225,0
SES008415,20240731,OR04,D06,Morning,2024-07-31 08:00:00,2024-07-31 12:30:00,270,250,0
SES008416,20240731,OR05,D02,Full Day,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,0
SES008417,20240731,OR06,D09,Full Day,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,0
SES008418,20240731,OR07,D06,Afternoon,2024-07-31 13:00:00,2024-07-31 17:00:00,240,225,0
SES008419,20240731,OR08,D06,Full Day,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,0
SES008420,20240731,OR09,D04,Emergency,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,1
SES008421,20240731,OR10,D02,Full Day,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,0
SES008422,20240731,OR11,D01,Full Day,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,0
SES008423,20240731,OR12,D03,Full Day,2024-07-31 08:00:00,2024-07-31 17:00:00,540,510,0
SES008424,20240801,OR01,D01,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008425,20240801,OR02,D01,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008426,20240801,OR03,D10,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008427,20240801,OR04,D07,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008428,20240801,OR05,D03,Morning,2024-08-01 08:00:00,2024-08-01 12:30:00,270,250,0
SES008429,20240801,OR06,D01,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008430,20240801,OR07,D05,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008431,20240801,OR08,D02,Morning,2024-08-01 08:00:00,2024-08-01 12:30:00,270,250,0
SES008432,20240801,OR09,D06,Emergency,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,1
SES008433,20240801,OR10,D04,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008434,20240801,OR11,D09,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008435,20240801,OR12,D02,Full Day,2024-08-01 08:00:00,2024-08-01 17:00:00,540,510,0
SES008436,20240802,OR01,D10,Full Day,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,0
SES008437,20240802,OR02,D04,Full Day,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,0
SES008438,20240802,OR03,D04,Full Day,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,0
SES008439,20240802,OR04,D01,Full Day,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,0
SES008440,20240802,OR05,D02,Full Day,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,0
SES008441,20240802,OR06,D05,Morning,2024-08-02 08:00:00,2024-08-02 12:30:00,270,250,0
SES008442,20240802,OR07,D06,Full Day,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,0
SES008443,20240802,OR08,D07,Full Day,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,0
SES008444,20240802,OR09,D08,Emergency,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,1
SES008445,20240802,OR10,D10,Morning,2024-08-02 08:00:00,2024-08-02 12:30:00,270,250,0
SES008446,20240802,OR11,D06,Morning,2024-08-02 08:00:00,2024-08-02 12:30:00,270,250,0
SES008447,20240802,OR12,D02,Full Day,2024-08-02 08:00:00,2024-08-02 17:00:00,540,510,0
SES008448,20240803,OR09,D09,Emergency,2024-08-03 08:00:00,2024-08-03 17:00:00,540,510,1
SES008449,20240804,OR09,D10,Emergency,2024-08-04 08:00:00,2024-08-04 17:00:00,540,510,1
SES008450,20240804,OR10,D02,Full Day,2024-08-04 08:00:00,2024-08-04 17:00:00,540,510,0
SES008451,20240805,OR01,D01,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008452,20240805,OR02,D08,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008453,20240805,OR03,D02,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008454,20240805,OR04,D02,Afternoon,2024-08-05 13:00:00,2024-08-05 17:00:00,240,225,0
SES008455,20240805,OR05,D01,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008456,20240805,OR06,D01,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008457,20240805,OR07,D01,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008458,20240805,OR08,D02,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008459,20240805,OR09,D01,Emergency,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,1
SES008460,20240805,OR10,D03,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008461,20240805,OR11,D07,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008462,20240805,OR12,D09,Full Day,2024-08-05 08:00:00,2024-08-05 17:00:00,540,510,0
SES008463,20240806,OR01,D07,Full Day,2024-08-06 08:00:00,2024-08-06 17:00:00,540,510,0
SES008464,20240806,OR02,D02,Full Day,2024-08-06 08:00:00,2024-08-06 17:00:00,540,510,0
SES008465,20240806,OR03,D07,Full Day,2024-08-06 08:00:00,2024-08-06 17:00:00,540,510,0
SES008466,20240806,OR04,D05,Full Day,2024-08-06 08:00:00,2024-08-06 17:00:00,540,510,0
SES008467,20240806,OR05,D06,Afternoon,2024-08-06 13:00:00,2024-08-06 17:00:00,240,225,0
SES008468,20240806,OR06,D04,Morning,2024-08-06 08:00:00,2024-08-06 12:30:00,270,250,0
SES008469,20240806,OR07,D01,Full Day,2024-08-06 08:00:00,2024-08-06 17:00:00,540,510,0
SES008470,20240806,OR08,D02,Full Day,2024-08-06 08:00:00,2024-08-06 17:00:00,540,510,0
SES008471,20240806,OR09,D06,Emergency,2024-08-06 08:00:00,2024-08-06 17:00:00,540,510,1
SES008472,20240806,OR10,D07,Afternoon,2024-08-06 13:00:00,2024-08-06 17:00:00,240,225,0
SES008473,20240806,OR11,D06,Morning,2024-08-06 08:00:00,2024-08-06 12:30:00,270,250,0
SES008474,20240806,OR12,D06,Afternoon,2024-08-06 13:00:00,2024-08-06 17:00:00,240,225,0
SES008475,20240807,OR01,D05,Afternoon,2024-08-07 13:00:00,2024-08-07 17:00:00,240,225,0
SES008476,20240807,OR02,D05,Full Day,2024-08-07 08:00:00,2024-08-07 17:00:00,540,510,0
SES008477,20240807,OR03,D02,Morning,2024-08-07 08:00:00,2024-08-07 12:30:00,270,250,0
SES008478,20240807,OR04,D03,Afternoon,2024-08-07 13:00:00,2024-08-07 17:00:00,240,225,0
SES008479,20240807,OR05,D04,Full Day,2024-08-07 08:00:00,2024-08-07 17:00:00,540,510,0
SES008480,20240807,OR06,D03,Afternoon,2024-08-07 13:00:00,2024-08-07 17:00:00,240,225,0
SES008481,20240807,OR07,D09,Full Day,2024-08-07 08:00:00,2024-08-07 17:00:00,540,510,0
SES008482,20240807,OR08,D03,Full Day,2024-08-07 08:00:00,2024-08-07 17:00:00,540,510,0
SES008483,20240807,OR09,D02,Emergency,2024-08-07 08:00:00,2024-08-07 17:00:00,540,510,1
SES008484,20240807,OR10,D06,Full Day,2024-08-07 08:00:00,2024-08-07 17:00:00,540,510,0
SES008485,20240807,OR11,D06,Full Day,2024-08-07 08:00:00,2024-08-07 17:00:00,540,510,0
SES008486,20240807,OR12,D06,Full Day,2024-08-07 08:00:00,2024-08-07 17:00:00,540,510,0
SES008487,20240808,OR01,D06,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008488,20240808,OR02,D03,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008489,20240808,OR03,D03,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008490,20240808,OR04,D03,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008491,20240808,OR05,D01,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008492,20240808,OR06,D01,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008493,20240808,OR07,D05,Morning,2024-08-08 08:00:00,2024-08-08 12:30:00,270,250,0
SES008494,20240808,OR08,D08,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008495,20240808,OR09,D02,Emergency,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,1
SES008496,20240808,OR10,D03,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008497,20240808,OR11,D01,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008498,20240808,OR12,D02,Full Day,2024-08-08 08:00:00,2024-08-08 17:00:00,540,510,0
SES008499,20240809,OR01,D01,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008500,20240809,OR02,D01,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008501,20240809,OR03,D06,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008502,20240809,OR04,D01,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008503,20240809,OR05,D05,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008504,20240809,OR06,D02,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008505,20240809,OR07,D03,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008506,20240809,OR08,D07,Morning,2024-08-09 08:00:00,2024-08-09 12:30:00,270,250,0
SES008507,20240809,OR09,D08,Emergency,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,1
SES008508,20240809,OR10,D04,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008509,20240809,OR11,D01,Full Day,2024-08-09 08:00:00,2024-08-09 17:00:00,540,510,0
SES008510,20240809,OR12,D02,Morning,2024-08-09 08:00:00,2024-08-09 12:30:00,270,250,0
SES008511,20240810,OR09,D09,Emergency,2024-08-10 08:00:00,2024-08-10 17:00:00,540,510,1
SES008512,20240810,OR10,D04,Full Day,2024-08-10 08:00:00,2024-08-10 17:00:00,540,510,0
SES008513,20240811,OR09,D08,Emergency,2024-08-11 08:00:00,2024-08-11 17:00:00,540,510,1
SES008514,20240812,OR01,D09,Full Day,2024-08-12 08:00:00,2024-08-12 17:00:00,540,510,0
SES008515,20240812,OR02,D07,Full Day,2024-08-12 08:00:00,2024-08-12 17:00:00,540,510,0
SES008516,20240812,OR03,D03,Full Day,2024-08-12 08:00:00,2024-08-12 17:00:00,540,510,0
SES008517,20240812,OR04,D07,Full Day,2024-08-12 08:00:00,2024-08-12 17:00:00,540,510,0
SES008518,20240812,OR05,D01,Morning,2024-08-12 08:00:00,2024-08-12 12:30:00,270,250,0
SES008519,20240812,OR06,D08,Full Day,2024-08-12 08:00:00,2024-08-12 17:00:00,540,510,0
